activity volunteer_id domain signal var axis var_avg
WALKING_UPSTAIRS 21 f BodyAcc std Z -0.22716417293617
WALKING_UPSTAIRS 21 f BodyAccJerk mean X -0.436839580425532
WALKING_UPSTAIRS 21 f BodyAccJerk mean Y -0.205067301297872
WALKING_UPSTAIRS 21 f BodyAccJerk mean Z -0.519815170851064
WALKING_UPSTAIRS 21 f BodyAccJerk std X -0.462972848723404
WALKING_UPSTAIRS 21 f BodyAccJerk std Y -0.261261053404255
WALKING_UPSTAIRS 21 f BodyAccJerk std Z -0.603127367234043
WALKING_UPSTAIRS 21 f BodyGyro mean X -0.446974007021277
WALKING_UPSTAIRS 21 f BodyGyro mean Y -0.446691581702128
WALKING_UPSTAIRS 21 f BodyGyro mean Z -0.155762354829787
WALKING_UPSTAIRS 21 f BodyGyro std X -0.560968048723404
WALKING_UPSTAIRS 21 f BodyGyro std Y -0.478299637021277
WALKING_UPSTAIRS 21 f BodyGyro std Z 0.0130916351042553
WALKING_UPSTAIRS 21 t BodyAcc mean X 0.265194544680851
WALKING_UPSTAIRS 21 t BodyAcc mean Y -0.0237218695148936
WALKING_UPSTAIRS 21 t BodyAcc mean Z -0.125414265340426
WALKING_UPSTAIRS 21 t BodyAcc std X -0.240808282276596
WALKING_UPSTAIRS 21 t BodyAcc std Y 0.109787469104255
WALKING_UPSTAIRS 21 t BodyAcc std Z -0.219707928574468
WALKING_UPSTAIRS 21 t BodyAccJerk mean X 0.104034223065957
WALKING_UPSTAIRS 21 t BodyAccJerk mean Y -0.0156290073042553
WALKING_UPSTAIRS 21 t BodyAccJerk mean Z -0.0360115472978723
WALKING_UPSTAIRS 21 t BodyAccJerk std X -0.424052014680851
WALKING_UPSTAIRS 21 t BodyAccJerk std Y -0.203209665702128
WALKING_UPSTAIRS 21 t BodyAccJerk std Z -0.562052350212766
WALKING_UPSTAIRS 21 t BodyGyro mean X 0.062608688893617
WALKING_UPSTAIRS 21 t BodyGyro mean Y -0.155622431382979
WALKING_UPSTAIRS 21 t BodyGyro mean Z -0.00546829763829787
WALKING_UPSTAIRS 21 t BodyGyro std X -0.53190941893617
WALKING_UPSTAIRS 21 t BodyGyro std Y -0.463136841489362
WALKING_UPSTAIRS 21 t BodyGyro std Z 0.0517155421740426
WALKING_UPSTAIRS 21 t BodyGyroJerk mean X -0.144351492595745
WALKING_UPSTAIRS 21 t BodyGyroJerk mean Y -0.0132022768074468
WALKING_UPSTAIRS 21 t BodyGyroJerk mean Z -0.00694066389361702
WALKING_UPSTAIRS 21 t BodyGyroJerk std X -0.573541839148936
WALKING_UPSTAIRS 21 t BodyGyroJerk std Y -0.604469603617021
WALKING_UPSTAIRS 21 t BodyGyroJerk std Z -0.564149244893617
WALKING_UPSTAIRS 21 t GravityAcc mean X 0.781177210851064
WALKING_UPSTAIRS 21 t GravityAcc mean Y -0.432309617446809
WALKING_UPSTAIRS 21 t GravityAcc mean Z -0.309735038510638
WALKING_UPSTAIRS 21 t GravityAcc std X -0.940911635531915
WALKING_UPSTAIRS 21 t GravityAcc std Y -0.941523624255319
WALKING_UPSTAIRS 21 t GravityAcc std Z -0.932716253829787
WALKING_UPSTAIRS 22 f BodyAcc mean X -0.0553996485285714
WALKING_UPSTAIRS 22 f BodyAcc mean Y 0.13068653882619
WALKING_UPSTAIRS 22 f BodyAcc mean Z -0.228019952309524
WALKING_UPSTAIRS 22 f BodyAcc std X 0.132048813464286
WALKING_UPSTAIRS 22 f BodyAcc std Y 0.230058772192857
WALKING_UPSTAIRS 22 f BodyAcc std Z -0.116753339559524
WALKING_UPSTAIRS 22 f BodyAccJerk mean X -0.0382449785166667
WALKING_UPSTAIRS 22 f BodyAccJerk mean Y -0.0751829281833333
WALKING_UPSTAIRS 22 f BodyAccJerk mean Z -0.414448875714286
WALKING_UPSTAIRS 22 f BodyAccJerk std X -0.0677978520178571
WALKING_UPSTAIRS 22 f BodyAccJerk std Y -0.106099613648095
WALKING_UPSTAIRS 22 f BodyAccJerk std Z -0.528567802619048
WALKING_UPSTAIRS 22 f BodyGyro mean X -0.19545699252381
WALKING_UPSTAIRS 22 f BodyGyro mean Y -0.523943751666667
WALKING_UPSTAIRS 22 f BodyGyro mean Z -0.199313066142857
WALKING_UPSTAIRS 22 f BodyGyro std X -0.338139776690476
WALKING_UPSTAIRS 22 f BodyGyro std Y -0.473882071666667
WALKING_UPSTAIRS 22 f BodyGyro std Z -0.222431794690476
WALKING_UPSTAIRS 22 t BodyAcc mean X 0.248391534566667
WALKING_UPSTAIRS 22 t BodyAcc mean Y -0.0268622561133333
WALKING_UPSTAIRS 22 t BodyAcc mean Z -0.117550861738095
WALKING_UPSTAIRS 22 t BodyAcc std X 0.0835738640921429
WALKING_UPSTAIRS 22 t BodyAcc std Y 0.250067523738095
WALKING_UPSTAIRS 22 t BodyAcc std Z -0.109613216345238
WALKING_UPSTAIRS 22 t BodyAccJerk mean X 0.0877172239047619
WALKING_UPSTAIRS 22 t BodyAccJerk mean Y 0.0367082966285714
WALKING_UPSTAIRS 22 t BodyAccJerk mean Z -0.033616970907381
WALKING_UPSTAIRS 22 t BodyAccJerk std X -0.00853992680952381
WALKING_UPSTAIRS 22 t BodyAccJerk std Y -0.0575784544857143
WALKING_UPSTAIRS 22 t BodyAccJerk std Z -0.471703304761905
WALKING_UPSTAIRS 22 t BodyGyro mean X 0.13497880785381
WALKING_UPSTAIRS 22 t BodyGyro mean Y -0.181458414495238
WALKING_UPSTAIRS 22 t BodyGyro mean Z 0.0157359244619048
WALKING_UPSTAIRS 22 t BodyGyro std X -0.301491709628571
WALKING_UPSTAIRS 22 t BodyGyro std Y -0.489417908809524
WALKING_UPSTAIRS 22 t BodyGyro std Z -0.157758060642857
WALKING_UPSTAIRS 22 t BodyGyroJerk mean X -0.148450080695476
WALKING_UPSTAIRS 22 t BodyGyroJerk mean Y -0.0381312609738095
WALKING_UPSTAIRS 22 t BodyGyroJerk mean Z -0.067457054547619
WALKING_UPSTAIRS 22 t BodyGyroJerk std X -0.396699215238095
WALKING_UPSTAIRS 22 t BodyGyroJerk std Y -0.704255415
WALKING_UPSTAIRS 22 t BodyGyroJerk std Z -0.515697758571429
WALKING_UPSTAIRS 22 t GravityAcc mean X 0.889454382857143
WALKING_UPSTAIRS 22 t GravityAcc mean Y -0.33682691
WALKING_UPSTAIRS 22 t GravityAcc mean Z -0.0957978990316667
WALKING_UPSTAIRS 22 t GravityAcc std X -0.94063384047619
WALKING_UPSTAIRS 22 t GravityAcc std Y -0.941620221904762
WALKING_UPSTAIRS 22 t GravityAcc std Z -0.913153632142857
WALKING_UPSTAIRS 23 f BodyAcc mean X -0.272605689568627
WALKING_UPSTAIRS 23 f BodyAcc mean Y -0.0769773944803922
WALKING_UPSTAIRS 23 f BodyAcc mean Z -0.070577489272549
WALKING_UPSTAIRS 23 f BodyAcc std X -0.234309548019608
WALKING_UPSTAIRS 23 f BodyAcc std Y 0.0380597405498039
WALKING_UPSTAIRS 23 f BodyAcc std Z 0.104508755759412
WALKING_UPSTAIRS 23 f BodyAccJerk mean X -0.365642513176471
WALKING_UPSTAIRS 23 f BodyAccJerk mean Y -0.326236287627451
WALKING_UPSTAIRS 23 f BodyAccJerk mean Z -0.346605238039216
WALKING_UPSTAIRS 23 f BodyAccJerk std X -0.424877553333333
WALKING_UPSTAIRS 23 f BodyAccJerk std Y -0.380894442941176
WALKING_UPSTAIRS 23 f BodyAccJerk std Z -0.46895638372549
WALKING_UPSTAIRS 23 f BodyGyro mean X -0.430239229235294
WALKING_UPSTAIRS 23 f BodyGyro mean Y -0.290447408901961
WALKING_UPSTAIRS 23 f BodyGyro mean Z -0.163001294113725
WALKING_UPSTAIRS 23 f BodyGyro std X -0.590430783921569
WALKING_UPSTAIRS 23 f BodyGyro std Y -0.301619977058824
WALKING_UPSTAIRS 23 f BodyGyro std Z -0.0822521122215686
WALKING_UPSTAIRS 23 t BodyAcc mean X 0.249995171031373
WALKING_UPSTAIRS 23 t BodyAcc mean Y -0.0323844029237255
WALKING_UPSTAIRS 23 t BodyAcc mean Z -0.126890616782353
WALKING_UPSTAIRS 23 t BodyAcc std X -0.243887818513725
WALKING_UPSTAIRS 23 t BodyAcc std Y 0.0448435785868627
WALKING_UPSTAIRS 23 t BodyAcc std Z 0.10080118935098
WALKING_UPSTAIRS 23 t BodyAccJerk mean X 0.0723649984647059
WALKING_UPSTAIRS 23 t BodyAccJerk mean Y 0.039986286827451
WALKING_UPSTAIRS 23 t BodyAccJerk mean Z 0.0159234167843137
WALKING_UPSTAIRS 23 t BodyAccJerk std X -0.365398622764706
WALKING_UPSTAIRS 23 t BodyAccJerk std Y -0.328225031
WALKING_UPSTAIRS 23 t BodyAccJerk std Z -0.408094020392157
WALKING_UPSTAIRS 23 t BodyGyro mean X 0.0957940245941176
WALKING_UPSTAIRS 23 t BodyGyro mean Y -0.111564389137255
WALKING_UPSTAIRS 23 t BodyGyro mean Z -0.0325557522333333
WALKING_UPSTAIRS 23 t BodyGyro std X -0.550664576666667
WALKING_UPSTAIRS 23 t BodyGyro std Y -0.293681861176471
WALKING_UPSTAIRS 23 t BodyGyro std Z -0.0317301153392157
WALKING_UPSTAIRS 23 t BodyGyroJerk mean X -0.109913094117647
WALKING_UPSTAIRS 23 t BodyGyroJerk mean Y -0.0523943787039216
WALKING_UPSTAIRS 23 t BodyGyroJerk mean Z -0.0924998531372549
WALKING_UPSTAIRS 23 t BodyGyroJerk std X -0.548318881568627
WALKING_UPSTAIRS 23 t BodyGyroJerk std Y -0.493514122352941
WALKING_UPSTAIRS 23 t BodyGyroJerk std Z -0.543765425882353
WALKING_UPSTAIRS 23 t GravityAcc mean X 0.843438810196078
WALKING_UPSTAIRS 23 t GravityAcc mean Y -0.214481808235294
WALKING_UPSTAIRS 23 t GravityAcc mean Z -0.35593445
WALKING_UPSTAIRS 23 t GravityAcc std X -0.933344481568627
WALKING_UPSTAIRS 23 t GravityAcc std Y -0.910474557058824
WALKING_UPSTAIRS 23 t GravityAcc std Z -0.902065910392157
WALKING_UPSTAIRS 24 f BodyAcc mean X -0.395790553898305
WALKING_UPSTAIRS 24 f BodyAcc mean Y -0.252412541966102
WALKING_UPSTAIRS 24 f BodyAcc mean Z -0.312792211016949
WALKING_UPSTAIRS 24 f BodyAcc std X -0.326165553050847
WALKING_UPSTAIRS 24 f BodyAcc std Y -0.107787679328814
WALKING_UPSTAIRS 24 f BodyAcc std Z -0.28314344338983
WALKING_UPSTAIRS 24 f BodyAccJerk mean X -0.515644617288136
WALKING_UPSTAIRS 24 f BodyAccJerk mean Y -0.527604243559322
WALKING_UPSTAIRS 24 f BodyAccJerk mean Z -0.48339098779661
WALKING_UPSTAIRS 24 f BodyAccJerk std X -0.527104719152542
WALKING_UPSTAIRS 24 f BodyAccJerk std Y -0.535843319152542
WALKING_UPSTAIRS 24 f BodyAccJerk std Z -0.562727123050847
WALKING_UPSTAIRS 24 f BodyGyro mean X -0.503188684915254
WALKING_UPSTAIRS 24 f BodyGyro mean Y -0.546620981186441
WALKING_UPSTAIRS 24 f BodyGyro mean Z -0.372182912033898
WALKING_UPSTAIRS 24 f BodyGyro std X -0.602945480677966
WALKING_UPSTAIRS 24 f BodyGyro std Y -0.586177824237288
WALKING_UPSTAIRS 24 f BodyGyro std Z -0.311996408983051
WALKING_UPSTAIRS 24 t BodyAcc mean X 0.269881106779661
WALKING_UPSTAIRS 24 t BodyAcc mean Y -0.0251979434569492
WALKING_UPSTAIRS 24 t BodyAcc mean Z -0.114248610966102
WALKING_UPSTAIRS 24 t BodyAcc std X -0.344399351355932
WALKING_UPSTAIRS 24 t BodyAcc std Y -0.116804488966102
WALKING_UPSTAIRS 24 t BodyAcc std Z -0.255601012881356
WALKING_UPSTAIRS 24 t BodyAccJerk mean X 0.0862310100338983
WALKING_UPSTAIRS 24 t BodyAccJerk mean Y -0.0150816047830508
WALKING_UPSTAIRS 24 t BodyAccJerk mean Z -0.0132353651798305
WALKING_UPSTAIRS 24 t BodyAccJerk std X -0.49876467220339
WALKING_UPSTAIRS 24 t BodyAccJerk std Y -0.51522075220339
WALKING_UPSTAIRS 24 t BodyAccJerk std Z -0.523807264237288
WALKING_UPSTAIRS 24 t BodyGyro mean X 0.0883163772152542
WALKING_UPSTAIRS 24 t BodyGyro mean Y -0.105932947294915
WALKING_UPSTAIRS 24 t BodyGyro mean Z 0.0248290702830508
WALKING_UPSTAIRS 24 t BodyGyro std X -0.577426408813559
WALKING_UPSTAIRS 24 t BodyGyro std Y -0.568534124576271
WALKING_UPSTAIRS 24 t BodyGyro std Z -0.27459628379661
WALKING_UPSTAIRS 24 t BodyGyroJerk mean X -0.146800845605424
WALKING_UPSTAIRS 24 t BodyGyroJerk mean Y -0.0317350582050847
WALKING_UPSTAIRS 24 t BodyGyroJerk mean Z -0.0498427228983051
WALKING_UPSTAIRS 24 t BodyGyroJerk std X -0.640489537966102
WALKING_UPSTAIRS 24 t BodyGyroJerk std Y -0.646644373728814
WALKING_UPSTAIRS 24 t BodyGyroJerk std Z -0.648975330847458
WALKING_UPSTAIRS 24 t GravityAcc mean X 0.906369500508475
WALKING_UPSTAIRS 24 t GravityAcc mean Y -0.237498409152542
WALKING_UPSTAIRS 24 t GravityAcc mean Z -0.227134869152542
WALKING_UPSTAIRS 24 t GravityAcc std X -0.962190567457627
WALKING_UPSTAIRS 24 t GravityAcc std Y -0.916690779830509
WALKING_UPSTAIRS 24 t GravityAcc std Z -0.934952938983051
WALKING_UPSTAIRS 25 f BodyAcc mean X -0.521649838769231
WALKING_UPSTAIRS 25 f BodyAcc mean Y -0.380150805384615
WALKING_UPSTAIRS 25 f BodyAcc mean Z -0.542931828
WALKING_UPSTAIRS 25 f BodyAcc std X -0.437975786923077
WALKING_UPSTAIRS 25 f BodyAcc std Y -0.199988428584615
WALKING_UPSTAIRS 25 f BodyAcc std Z -0.237296741292308
WALKING_UPSTAIRS 25 f BodyAccJerk mean X -0.668208156461538
WALKING_UPSTAIRS 25 f BodyAccJerk mean Y -0.640849424923077
WALKING_UPSTAIRS 25 f BodyAccJerk mean Z -0.793266971230769
WALKING_UPSTAIRS 25 f BodyAccJerk std X -0.690213625846154
WALKING_UPSTAIRS 25 f BodyAccJerk std Y -0.638086010153846
WALKING_UPSTAIRS 25 f BodyAccJerk std Z -0.830526636615385
WALKING_UPSTAIRS 25 f BodyGyro mean X -0.476144998846154
WALKING_UPSTAIRS 25 f BodyGyro mean Y -0.618579913384615
WALKING_UPSTAIRS 25 f BodyGyro mean Z -0.575169715692308
WALKING_UPSTAIRS 25 f BodyGyro std X -0.500119831476923
WALKING_UPSTAIRS 25 f BodyGyro std Y -0.349362687538462
WALKING_UPSTAIRS 25 f BodyGyro std Z -0.601112612153846
WALKING_UPSTAIRS 25 t BodyAcc mean X 0.277995411384615
WALKING_UPSTAIRS 25 t BodyAcc mean Y -0.0269863524264615
WALKING_UPSTAIRS 25 t BodyAcc mean Z -0.126210440292308
WALKING_UPSTAIRS 25 t BodyAcc std X -0.459775646153846
WALKING_UPSTAIRS 25 t BodyAcc std Y -0.223086808769231
WALKING_UPSTAIRS 25 t BodyAcc std Z -0.296523975076923
WALKING_UPSTAIRS 25 t BodyAccJerk mean X 0.0740041435707692
WALKING_UPSTAIRS 25 t BodyAccJerk mean Y 0.00925514041553846
WALKING_UPSTAIRS 25 t BodyAccJerk mean Z -0.0116906813498462
WALKING_UPSTAIRS 25 t BodyAccJerk std X -0.663642746307692
WALKING_UPSTAIRS 25 t BodyAccJerk std Y -0.627131235692308
WALKING_UPSTAIRS 25 t BodyAccJerk std Z -0.812458372307692
WALKING_UPSTAIRS 25 t BodyGyro mean X 0.0556121923307692
WALKING_UPSTAIRS 25 t BodyGyro mean Y -0.109437658104615
WALKING_UPSTAIRS 25 t BodyGyro mean Z 0.0996227385527692
WALKING_UPSTAIRS 25 t BodyGyro std X -0.489011794784615
WALKING_UPSTAIRS 25 t BodyGyro std Y -0.433673383846154
WALKING_UPSTAIRS 25 t BodyGyro std Z -0.564195608923077
WALKING_UPSTAIRS 25 t BodyGyroJerk mean X -0.126481161061538
WALKING_UPSTAIRS 25 t BodyGyroJerk mean Y -0.0281452998369231
WALKING_UPSTAIRS 25 t BodyGyroJerk mean Z -0.0540452217153846
WALKING_UPSTAIRS 25 t BodyGyroJerk std X -0.693854902307692
WALKING_UPSTAIRS 25 t BodyGyroJerk std Y -0.839699143076923
WALKING_UPSTAIRS 25 t BodyGyroJerk std Z -0.746268282923077
WALKING_UPSTAIRS 25 t GravityAcc mean X 0.927693239538462
WALKING_UPSTAIRS 25 t GravityAcc mean Y -0.217641282461538
WALKING_UPSTAIRS 25 t GravityAcc mean Z 0.108230986684615
WALKING_UPSTAIRS 25 t GravityAcc std X -0.950878450307692
WALKING_UPSTAIRS 25 t GravityAcc std Y -0.931758272769231
WALKING_UPSTAIRS 25 t GravityAcc std Z -0.882722399076923
WALKING_UPSTAIRS 26 f BodyAcc mean X -0.242820756127273
WALKING_UPSTAIRS 26 f BodyAcc mean Y -0.185528313272727
WALKING_UPSTAIRS 26 f BodyAcc mean Z -0.499502759272727
WALKING_UPSTAIRS 26 f BodyAcc std X -0.142843838381818
WALKING_UPSTAIRS 26 f BodyAcc std Y -0.0439473073581818
WALKING_UPSTAIRS 26 f BodyAcc std Z -0.400902256363636
WALKING_UPSTAIRS 26 f BodyAccJerk mean X -0.304540556345455
WALKING_UPSTAIRS 26 f BodyAccJerk mean Y -0.419344696
WALKING_UPSTAIRS 26 f BodyAccJerk mean Z -0.639741264909091
WALKING_UPSTAIRS 26 f BodyAccJerk std X -0.342075432
WALKING_UPSTAIRS 26 f BodyAccJerk std Y -0.420055781272727
WALKING_UPSTAIRS 26 f BodyAccJerk std Z -0.715726893818182
WALKING_UPSTAIRS 26 f BodyGyro mean X -0.427686570727273
WALKING_UPSTAIRS 26 f BodyGyro mean Y -0.617112539636364
WALKING_UPSTAIRS 26 f BodyGyro mean Z -0.342703926363636
WALKING_UPSTAIRS 26 f BodyGyro std X -0.590812298
WALKING_UPSTAIRS 26 f BodyGyro std Y -0.598236639818182
WALKING_UPSTAIRS 26 f BodyGyro std Z -0.362052183090909
WALKING_UPSTAIRS 26 t BodyAcc mean X 0.272691394545455
WALKING_UPSTAIRS 26 t BodyAcc mean Y -0.0281633797398182
WALKING_UPSTAIRS 26 t BodyAcc mean Z -0.121943461236364
WALKING_UPSTAIRS 26 t BodyAcc std X -0.169006952418182
WALKING_UPSTAIRS 26 t BodyAcc std Y -0.0491726302763636
WALKING_UPSTAIRS 26 t BodyAcc std Z -0.404596936545455
WALKING_UPSTAIRS 26 t BodyAccJerk mean X 0.0755645318545455
WALKING_UPSTAIRS 26 t BodyAccJerk mean Y 0.00209171684890909
WALKING_UPSTAIRS 26 t BodyAccJerk mean Z -0.0117089275472727
WALKING_UPSTAIRS 26 t BodyAccJerk std X -0.290879965872727
WALKING_UPSTAIRS 26 t BodyAccJerk std Y -0.399771473818182
WALKING_UPSTAIRS 26 t BodyAccJerk std Z -0.677995585454545
WALKING_UPSTAIRS 26 t BodyGyro mean X -0.0247950825654545
WALKING_UPSTAIRS 26 t BodyGyro mean Y -0.0657601804418182
WALKING_UPSTAIRS 26 t BodyGyro mean Z 0.0721458973490909
WALKING_UPSTAIRS 26 t BodyGyro std X -0.550274396
WALKING_UPSTAIRS 26 t BodyGyro std Y -0.603097110545455
WALKING_UPSTAIRS 26 t BodyGyro std Z -0.3090880546
WALKING_UPSTAIRS 26 t BodyGyroJerk mean X -0.0975590199454545
WALKING_UPSTAIRS 26 t BodyGyroJerk mean Y -0.0386244096705455
WALKING_UPSTAIRS 26 t BodyGyroJerk mean Z -0.0595558392545455
WALKING_UPSTAIRS 26 t BodyGyroJerk std X -0.515829417272727
WALKING_UPSTAIRS 26 t BodyGyroJerk std Y -0.725210290909091
WALKING_UPSTAIRS 26 t BodyGyroJerk std Z -0.556390218
WALKING_UPSTAIRS 26 t GravityAcc mean X 0.942095257090909
WALKING_UPSTAIRS 26 t GravityAcc mean Y -0.246169656181818
WALKING_UPSTAIRS 26 t GravityAcc mean Z -0.00199310572363636
WALKING_UPSTAIRS 26 t GravityAcc std X -0.962011392181818
WALKING_UPSTAIRS 26 t GravityAcc std Y -0.937858157818182
WALKING_UPSTAIRS 26 t GravityAcc std Z -0.929636797636364
WALKING_UPSTAIRS 27 f BodyAcc mean X -0.417607401176471
WALKING_UPSTAIRS 27 f BodyAcc mean Y -0.249688517843137
WALKING_UPSTAIRS 27 f BodyAcc mean Z -0.418886395098039
WALKING_UPSTAIRS 27 f BodyAcc std X -0.253504065686275
WALKING_UPSTAIRS 27 f BodyAcc std Y -0.0794059822941176
WALKING_UPSTAIRS 27 f BodyAcc std Z -0.197338870980392
WALKING_UPSTAIRS 27 f BodyAccJerk mean X -0.50311385627451
WALKING_UPSTAIRS 27 f BodyAccJerk mean Y -0.44246561254902
WALKING_UPSTAIRS 27 f BodyAccJerk mean Z -0.608544241568627
WALKING_UPSTAIRS 27 f BodyAccJerk std X -0.47892337254902
WALKING_UPSTAIRS 27 f BodyAccJerk std Y -0.450116431176471
WALKING_UPSTAIRS 27 f BodyAccJerk std Z -0.657139420784314
WALKING_UPSTAIRS 27 f BodyGyro mean X -0.544369229411765
WALKING_UPSTAIRS 27 f BodyGyro mean Y -0.594092579607843
WALKING_UPSTAIRS 27 f BodyGyro mean Z -0.400528455490196
WALKING_UPSTAIRS 27 f BodyGyro std X -0.574254281745098
WALKING_UPSTAIRS 27 f BodyGyro std Y -0.587869474313725
WALKING_UPSTAIRS 27 f BodyGyro std Z -0.183508696647059
WALKING_UPSTAIRS 27 t BodyAcc mean X 0.265770253921569
WALKING_UPSTAIRS 27 t BodyAcc mean Y -0.0200953324078431
WALKING_UPSTAIRS 27 t BodyAcc mean Z -0.123530438196078
WALKING_UPSTAIRS 27 t BodyAcc std X -0.295439547254902
WALKING_UPSTAIRS 27 t BodyAcc std Y -0.0950104077
WALKING_UPSTAIRS 27 t BodyAcc std Z -0.23070787672549
WALKING_UPSTAIRS 27 t BodyAccJerk mean X 0.0734763532039216
WALKING_UPSTAIRS 27 t BodyAccJerk mean Y -0.0140229374470588
WALKING_UPSTAIRS 27 t BodyAccJerk mean Z 0.0067467910745098
WALKING_UPSTAIRS 27 t BodyAccJerk std X -0.468066189411765
WALKING_UPSTAIRS 27 t BodyAccJerk std Y -0.426833499411765
WALKING_UPSTAIRS 27 t BodyAccJerk std Z -0.633722935098039
WALKING_UPSTAIRS 27 t BodyGyro mean X -0.0940344886803922
WALKING_UPSTAIRS 27 t BodyGyro mean Y 0.00212499391686275
WALKING_UPSTAIRS 27 t BodyGyro mean Z 0.140129855776471
WALKING_UPSTAIRS 27 t BodyGyro std X -0.562461004705882
WALKING_UPSTAIRS 27 t BodyGyro std Y -0.587966800588235
WALKING_UPSTAIRS 27 t BodyGyro std Z -0.169960785215686
WALKING_UPSTAIRS 27 t BodyGyroJerk mean X -0.0937518711117647
WALKING_UPSTAIRS 27 t BodyGyroJerk mean Y -0.0509235220237255
WALKING_UPSTAIRS 27 t BodyGyroJerk mean Z -0.0629013722509804
WALKING_UPSTAIRS 27 t BodyGyroJerk std X -0.695774947647059
WALKING_UPSTAIRS 27 t BodyGyroJerk std Y -0.711148438235294
WALKING_UPSTAIRS 27 t BodyGyroJerk std Z -0.676876469411765
WALKING_UPSTAIRS 27 t GravityAcc mean X 0.868000278627451
WALKING_UPSTAIRS 27 t GravityAcc mean Y -0.229278659607843
WALKING_UPSTAIRS 27 t GravityAcc mean Z -0.294642640196078
WALKING_UPSTAIRS 27 t GravityAcc std X -0.956433874705882
WALKING_UPSTAIRS 27 t GravityAcc std Y -0.947713378627451
WALKING_UPSTAIRS 27 t GravityAcc std Z -0.926675381176471
WALKING_UPSTAIRS 28 f BodyAcc mean X -0.266101343372549
WALKING_UPSTAIRS 28 f BodyAcc mean Y -0.190589069119608
WALKING_UPSTAIRS 28 f BodyAcc mean Z -0.401732939215686
WALKING_UPSTAIRS 28 f BodyAcc std X -0.233726643921569
WALKING_UPSTAIRS 28 f BodyAcc std Y -0.178554981115686
WALKING_UPSTAIRS 28 f BodyAcc std Z -0.281685159607843
WALKING_UPSTAIRS 28 f BodyAccJerk mean X -0.318866730039216
WALKING_UPSTAIRS 28 f BodyAccJerk mean Y -0.358009373333333
WALKING_UPSTAIRS 28 f BodyAccJerk mean Z -0.587813565294118
WALKING_UPSTAIRS 28 f BodyAccJerk std X -0.37027368
WALKING_UPSTAIRS 28 f BodyAccJerk std Y -0.349026567647059
WALKING_UPSTAIRS 28 f BodyAccJerk std Z -0.68790763372549
WALKING_UPSTAIRS 28 f BodyGyro mean X -0.403636283921569
WALKING_UPSTAIRS 28 f BodyGyro mean Y -0.522066500784314
WALKING_UPSTAIRS 28 f BodyGyro mean Z -0.318210999529412
WALKING_UPSTAIRS 28 f BodyGyro std X -0.556383410588235
WALKING_UPSTAIRS 28 f BodyGyro std Y -0.459989315686274
WALKING_UPSTAIRS 28 f BodyGyro std Z -0.22624337505098
WALKING_UPSTAIRS 28 t BodyAcc mean X 0.262005841764706
WALKING_UPSTAIRS 28 t BodyAcc mean Y -0.0279443943478431
WALKING_UPSTAIRS 28 t BodyAcc mean Z -0.121514025692157
WALKING_UPSTAIRS 28 t BodyAcc std X -0.242062430294118
WALKING_UPSTAIRS 28 t BodyAcc std Y -0.146753877035294
WALKING_UPSTAIRS 28 t BodyAcc std Z -0.28598691372549
WALKING_UPSTAIRS 28 t BodyAccJerk mean X 0.0706831871117647
WALKING_UPSTAIRS 28 t BodyAccJerk mean Y 0.0222985408245098
WALKING_UPSTAIRS 28 t BodyAccJerk mean Z 0.00749081657058823
WALKING_UPSTAIRS 28 t BodyAccJerk std X -0.312671655921569
WALKING_UPSTAIRS 28 t BodyAccJerk std Y -0.331602407372549
WALKING_UPSTAIRS 28 t BodyAccJerk std Z -0.637488941176471
WALKING_UPSTAIRS 28 t BodyGyro mean X -0.129362970764706
WALKING_UPSTAIRS 28 t BodyGyro mean Y 0.0212250958019608
WALKING_UPSTAIRS 28 t BodyGyro mean Z 0.103720987705882
WALKING_UPSTAIRS 28 t BodyGyro std X -0.518818227843137
WALKING_UPSTAIRS 28 t BodyGyro std Y -0.479319521372549
WALKING_UPSTAIRS 28 t BodyGyro std Z -0.189306812833333
WALKING_UPSTAIRS 28 t BodyGyroJerk mean X -0.080568055454902
WALKING_UPSTAIRS 28 t BodyGyroJerk mean Y -0.0492552129156863
WALKING_UPSTAIRS 28 t BodyGyroJerk mean Z -0.0752610437019608
WALKING_UPSTAIRS 28 t BodyGyroJerk std X -0.494282913529412
WALKING_UPSTAIRS 28 t BodyGyroJerk std Y -0.690571101960784
WALKING_UPSTAIRS 28 t BodyGyroJerk std Z -0.603568264117647
WALKING_UPSTAIRS 28 t GravityAcc mean X 0.854508231764706
WALKING_UPSTAIRS 28 t GravityAcc mean Y -0.333223996666667
WALKING_UPSTAIRS 28 t GravityAcc mean Z -0.265207858431373
WALKING_UPSTAIRS 28 t GravityAcc std X -0.944697800196078
WALKING_UPSTAIRS 28 t GravityAcc std Y -0.927641087843137
WALKING_UPSTAIRS 28 t GravityAcc std Z -0.900514013333333
WALKING_UPSTAIRS 29 f BodyAcc mean X -0.109793480008163
WALKING_UPSTAIRS 29 f BodyAcc mean Y -0.196011503540816
WALKING_UPSTAIRS 29 f BodyAcc mean Z -0.320487882857143
WALKING_UPSTAIRS 29 f BodyAcc std X -0.0790625306306122
WALKING_UPSTAIRS 29 f BodyAcc std Y -0.141258066657755
WALKING_UPSTAIRS 29 f BodyAcc std Z 0.203057836877551
WALKING_UPSTAIRS 29 f BodyAccJerk mean X -0.225067771046939
